"record_number","position_x","position_y","position_z","rotation_quaternion_x","rotation_quaternion_y","rotation_quaternion_z","rotation_quaternion_w","speed","gforce_x","gforce_y","gforce_z"
667,11.20556640625,28.969741821289062,-4.01359224319458,0.1947668045759201,-0.5402324199676514,0.812987208366394,0.09626463800668716,19.950822830200195,0.0047732163220644,2.9496688842773438,0.3398635983467102
668,10.814520835876465,30.540937423706055,-4.63181209564209,0.20403428375720978,-0.47520819306373596,0.8518193364143372,0.08337432146072388,18.97679328918457,0.018078770488500595,2.615365982055664,0.27386730909347534
669,10.35572624206543,31.90570831298828,-5.413741588592529,0.21185198426246643,-0.40794917941093445,0.8852860331535339,0.07046162337064743,18.023334503173828,0.031199168413877487,2.278310775756836,0.18471671640872955
670,9.849102973937988,33.05094909667969,-6.317805290222168,0.21818116307258606,-0.33903932571411133,0.9133086800575256,0.057589802891016006,17.109323501586914,0.040806304663419724,1.972400426864624,0.10114032030105591
671,9.311105728149414,33.97682571411133,-7.308169841766357,0.2229996919631958,-0.26930558681488037,0.9358047246932983,0.04489082470536232,16.249143600463867,0.04686897248029709,1.6945582628250122,0.027169039472937584
672,8.756307601928711,34.689727783203125,-8.352395057678223,0.22637638449668884,-0.19996163249015808,0.9527373313903809,0.03257134556770325,15.456372261047363,0.04962239786982536,1.4375574588775635,-0.04022946581244469
673,8.196893692016602,35.20176315307617,-9.422197341918945,0.2286740392446518,-0.13174480199813843,0.9643254280090332,0.02068953774869442,14.742254257202148,0.04807550087571144,1.199323296546936,-0.10329167544841766
674,7.641942501068115,35.527931213378906,-10.494093894958496,0.23001882433891296,-0.06570830196142197,0.9709192514419556,0.009466179646551609,14.116387367248535,0.04022711515426636,0.9853106141090393,-0.162308469414711
675,7.097436428070068,35.685768127441406,-11.550984382629395,0.23045064508914948,-0.0023942163679748774,0.973080575466156,-0.0009626944665797055,13.584977149963379,0.027668796479701996,0.7986888289451599,-0.21761827170848846
676,6.56699275970459,35.69232940673828,-12.581512451171875,0.23002925515174866,0.058250509202480316,0.9713810682296753,-0.01060377899557352,13.15185260772705,0.01442703790962696,0.6415494680404663,-0.2708011269569397
677,6.053540229797363,35.562381744384766,-13.576693534851074,0.22878281772136688,0.11646121740341187,0.9662883281707764,-0.019548503682017326,12.820253372192383,0.003004578873515129,0.5175462961196899,-0.3200232982635498
678,5.559237003326416,35.30826950073242,-14.529827117919922,0.22671261429786682,0.17254948616027832,0.9581482410430908,-0.027929222211241722,12.592403411865234,-0.00671128137037158,0.4310837388038635,-0.36059892177581787
679,5.084488868713379,34.93871307373047,-15.43809700012207,0.22380591928958893,0.226954385638237,0.9471612572669983,-0.03589143604040146,12.468990325927734,-0.014839156530797482,0.38211098313331604,-0.389310359954834
680,4.629518508911133,34.458839416503906,-16.29930305480957,0.22016528248786926,0.2796189785003662,0.9335167407989502,-0.04344012960791588,12.450297355651855,-0.021496063098311424,0.368987113237381,-0.40067213773727417
681,4.194189071655273,33.870826721191406,-17.11155128479004,0.21600380539894104,0.33028078079223633,0.9174477458000183,-0.05046438053250313,12.535782814025879,-0.028181975707411766,0.38536322116851807,-0.39836299419403076
682,3.7790589332580566,33.1772346496582,-17.87066078186035,0.21132461726665497,0.37937864661216736,0.8989748358726501,-0.05707928165793419,12.72414493560791,-0.036436986178159714,0.42401477694511414,-0.391038715839386
683,3.3846004009246826,32.37739181518555,-18.57216453552246,0.20606586337089539,0.42743387818336487,0.8779594302177429,-0.06343801319599152,13.013803482055664,-0.04594532027840614,0.4849756062030792,-0.384673535823822
684,3.0137534141540527,31.472238540649414,-19.206764221191406,0.20018638670444489,0.47460418939590454,0.854299008846283,-0.06964001804590225,13.401222229003906,-0.05443545803427696,0.5751460194587708,-0.3690556585788727
685,2.668351173400879,30.45690155029297,-19.766443252563477,0.19362172484397888,0.5211473107337952,0.8277509212493896,-0.07579293847084045,13.883756637573242,-0.06081819534301758,0.6954611539840698,-0.3407195508480072
686,2.353283405303955,29.331235885620117,-20.23725700378418,0.18636013567447662,0.5669055581092834,0.7982310056686401,-0.08194700628519058,14.45598316192627,-0.06493077427148819,0.8436093926429749,-0.3017357587814331
687,2.07401180267334,28.095155715942383,-20.60373306274414,0.17842347919940948,0.6116204261779785,0.7657138109207153,-0.0881357192993164,15.111615180969238,-0.06650763005018234,1.0162580013275146,-0.25399813055992126
688,1.8370273113250732,26.751001358032227,-20.848299026489258,0.16989271342754364,0.6548642516136169,0.730331301689148,-0.0943690836429596,15.842687606811523,-0.06542074680328369,1.2074978351593018,-0.19683930277824402
689,1.6494535207748413,25.303585052490234,-20.952285766601562,0.16084733605384827,0.695903480052948,0.6926090121269226,-0.10069385170936584,16.6395263671875,-0.06145607680082321,1.4097737073898315,-0.12943768501281738
690,1.5191394090652466,23.76413345336914,-20.897993087768555,0.1513979434967041,0.7345473170280457,0.652691662311554,-0.1072968915104866,17.490352630615234,-0.052010949701070786,1.6109356880187988,-0.06477954983711243
691,1.4548109769821167,22.14962387084961,-20.66864776611328,0.14184673130512238,0.7709508538246155,0.610276460647583,-0.11435478180646896,18.381528854370117,-0.036310892552137375,1.8134808540344238,-0.004205022007226944
692,1.4656062126159668,20.479455947875977,-20.247365951538086,0.1326989084482193,0.8048334121704102,0.565477728843689,-0.12193936109542847,19.298154830932617,-0.01655656099319458,2.023115396499634,0.06053870916366577
693,1.5601199865341187,18.775842666625977,-19.619380950927734,0.12471562623977661,0.8355714678764343,0.5190134048461914,-0.12996721267700195,20.224395751953125,0.0010980808874592185,2.236870765686035,0.13752755522727966
694,1.7448420524597168,17.063766479492188,-18.775785446166992,0.11893438547849655,0.862416684627533,0.47221454977989197,-0.13822299242019653,21.143436431884766,0.010931149125099182,2.427095890045166,0.22073914110660553
695,2.022434711456299,15.36825942993164,-17.716962814331055,0.11660879850387573,0.8847914934158325,0.4267321527004242,-0.14644558727741241,22.038257598876953,0.006267744582146406,2.5616538524627686,0.2994883060455322
696,2.3917884826660156,13.70711898803711,-16.45108413696289,0.11874182522296906,0.9026432633399963,0.38350096344947815,-0.1551210731267929,22.896127700805664,-0.017958763986825943,2.6156160831451416,0.34736719727516174
697,2.8516602516174316,12.10336685180664,-15.000875473022461,0.12515844404697418,0.9167566299438477,0.34068354964256287,-0.16681557893753052,23.70556640625,-0.03456530719995499,2.612375259399414,0.3332008123397827
698,3.410447359085083,10.580470085144043,-13.38320541381836,0.1346590220928192,0.9278421401977539,0.29644742608070374,-0.18192040920257568,24.458301544189453,-0.03335096687078476,2.6402904987335205,0.2885134220123291
699,4.076249599456787,9.171781539916992,-11.611428260803223,0.14366087317466736,0.9365816116333008,0.2503169775009155,-0.19879095256328583,25.146881103515625,-0.027498114854097366,2.7668373584747314,0.25734713673591614
700,4.855224609375,7.916493892669678,-9.701851844787598,0.1477954089641571,0.9437831044197083,0.20256474614143372,-0.21540096402168274,25.765226364135742,-0.04740623012185097,2.986907958984375,0.25642848014831543
701,5.754615783691406,6.8475213050842285,-7.6689581871032715,0.14525501430034637,0.9500902891159058,0.15300285816192627,-0.22982525825500488,26.30999183654785,-0.06881197541952133,3.2284390926361084,0.2688294053077698
702,6.77795934677124,5.994905948638916,-5.537064552307129,0.13774752616882324,0.9549479484558105,0.10115095227956772,-0.24262849986553192,26.7761287689209,-0.07118953764438629,3.450019359588623,0.29356828331947327
703,7.921773910522461,5.387784957885742,-3.340651035308838,0.12771177291870117,0.957542359828949,0.04686802253127098,-0.25417661666870117,27.155990600585938,-0.05376661941409111,3.634328842163086,0.3204130530357361
704,9.180112838745117,5.047713756561279,-1.1128134727478027,0.11805590242147446,0.9570149183273315,-0.008336888626217842,-0.26479417085647583,27.442312240600586,-0.03442996367812157,3.787729501724243,0.37871232628822327
705,10.546235084533691,4.975626468658447,1.1226335763931274,0.11170157790184021,0.9533853530883789,-0.05760909989476204,-0.2743361294269562,27.629770278930664,-0.019263513386249542,3.8070366382598877,0.46273142099380493
706,12.00078010559082,5.141042709350586,3.3328537940979004,0.10904454439878464,0.9475576877593994,-0.1011541336774826,-0.28286319971084595,27.717424392700195,-0.006792761385440826,3.6338977813720703,0.5057797431945801
707,13.527386665344238,5.512005805969238,5.492184162139893,0.10996701568365097,0.9400866031646729,-0.14063699543476105,-0.29045775532722473,27.708755493164062,0.003979582339525223,3.324982166290283,0.46848994493484497
708,15.113616943359375,6.060743808746338,7.581079959869385,0.11434689164161682,0.9311810731887817,-0.17744840681552887,-0.2972181737422943,27.610918045043945,0.004692140035331249,3.0401415824890137,0.40050646662712097
709,16.745027542114258,6.76228141784668,9.577919006347656,0.12160910665988922,0.9207685589790344,-0.2123705893754959,-0.30380168557167053,27.4342041015625,-0.0062755411490798,2.8203587532043457,0.3254777193069458
710,18.40972328186035,7.597044467926025,11.465311050415039,0.12970739603042603,0.90899258852005,-0.24553127586841583,-0.31084245443344116,27.189624786376953,-0.024964479729533195,2.6628212928771973,0.2586318254470825
711,20.101043701171875,8.550179481506348,13.231338500976562,0.13651277124881744,0.8960305452346802,-0.27689266204833984,-0.3190987706184387,26.885896682739258,-0.04245862737298012,2.5583298206329346,0.2062140554189682
712,21.811664581298828,9.60790729522705,14.862358093261719,0.14013996720314026,0.8820332288742065,-0.30627256631851196,-0.3295077085494995,26.53026580810547,-0.04683263227343559,2.4905340671539307,0.16440460085868835
713,23.534259796142578,10.757198333740234,16.34459114074707,0.1389998197555542,0.8670527338981628,-0.33340194821357727,-0.34313514828681946,26.128915786743164,-0.029297690838575363,2.449618101119995,0.12894605100154877
714,25.264841079711914,11.987897872924805,17.66769027709961,0.13187597692012787,0.8516181707382202,-0.3572811782360077,-0.3601466715335846,25.686983108520508,0.013792752288281918,2.425076723098755,0.12567856907844543
715,27.005096435546875,13.29049301147461,18.83578872680664,0.11943747103214264,0.8374158143997192,-0.3760620951652527,-0.3782152235507965,25.208436965942383,0.060450077056884766,2.3477370738983154,0.1516445130109787
716,28.740999221801758,14.638545036315918,19.85564613342285,0.10440978407859802,0.8241809010505676,-0.3906525671482086,-0.3965035080909729,24.699018478393555,0.09570518881082535,2.187283515930176,0.1766045093536377
717,30.468185424804688,16.013216018676758,20.739652633666992,0.08927816897630692,0.8114497065544128,-0.4023771286010742,-0.4143328070640564,24.16230583190918,0.11857087910175323,1.9660688638687134,0.16116511821746826
718,32.184810638427734,17.398456573486328,21.498477935791016,0.07618596404790878,0.7989011406898499,-0.4125511050224304,-0.4309921860694885,23.601253509521484,0.14681676030158997,1.7594549655914307,0.1390240639448166
719,33.883697509765625,18.774381637573242,22.138290405273438,0.06699755042791367,0.7863436937332153,-0.422446072101593,-0.44577381014823914,23.020910263061523,0.17796915769577026,1.5784797668457031,0.11550650000572205
720,35.56584167480469,20.128023147583008,22.666898727416992,0.06319824606180191,0.7734979391098022,-0.4333411753177643,-0.4581731855869293,22.423898696899414,0.2072155475616455,1.4204318523406982,0.09039749950170517
721,37.22852325439453,21.44359016418457,23.08905601501465,0.06598471105098724,0.7599366903305054,-0.44640594720840454,-0.46782901883125305,21.814119338989258,0.2329825758934021,1.2832789421081543,0.0627836063504219
722,38.873619079589844,22.70872688293457,23.409263610839844,0.07628615945577621,0.7448446750640869,-0.46271514892578125,-0.47463852167129517,21.193775177001953,0.2563782334327698,1.166134238243103,0.029110966250300407
723,40.49992370605469,23.907716751098633,23.629589080810547,0.09481719881296158,0.726851761341095,-0.4831559956073761,-0.4788074195384979,20.566137313842773,0.28261640667915344,1.0686882734298706,-0.015269321389496326
724,42.10619354248047,25.023006439208984,23.750301361083984,0.12197671085596085,0.7038150429725647,-0.5084699392318726,-0.4808580279350281,19.93455696105957,0.3210395276546478,0.9936226606369019,-0.07411579042673111
725,43.694698333740234,26.0388126373291,23.770212173461914,0.1563030183315277,0.6742472648620605,-0.5395004749298096,-0.479478120803833,19.302204132080078,0.36682960391044617,0.948397159576416,-0.1230786070227623
726,45.25999069213867,26.942825317382812,23.692052841186523,0.1958930790424347,0.6372454762458801,-0.5760563611984253,-0.4729726314544678,18.674732208251953,0.37545865774154663,0.9299507737159729,-0.15461280941963196
727,46.794559478759766,27.72794532775879,23.524431228637695,-0.2388984113931656,-0.591798722743988,0.6172099709510803,0.4601670801639557,18.058134078979492,0.3187171220779419,0.9188844561576843,-0.16851511597633362
728,48.29423141479492,28.39268684387207,23.279407501220703,-0.28361383080482483,-0.5367914438247681,0.6614939570426941,0.4402772784233093,17.457630157470703,0.20430897176265717,0.8894281983375549,-0.1860700249671936
729,49.75001525878906,28.9376277923584,22.970359802246094,-0.32853978872299194,-0.4715877175331116,0.7058818936347961,0.4140017032623291,16.88147735595703,0.06145479902625084,0.841036319732666,-0.20311293005943298
730,51.15812301635742,29.368267059326172,22.605344772338867,-0.3705825209617615,-0.39761292934417725,0.7468152642250061,0.3831963837146759,16.33807373046875,-0.08386006951332092,0.7849708199501038,-0.21468284726142883
731,52.51523208618164,29.68646812438965,22.19137191772461,-0.40750905871391296,-0.3168497383594513,0.7815998792648315,0.3502061069011688,15.837420463562012,-0.19934827089309692,0.7275377511978149,-0.22371253371238708
732,53.81733703613281,29.889488220214844,21.736791610717773,-0.43825140595436096,-0.23109105229377747,0.8084798455238342,0.3176366686820984,15.39071273803711,-0.2580646276473999,0.6697955131530762,-0.24693801999092102
733,55.06149673461914,29.970918655395508,21.251710891723633,-0.4626118838787079,-0.14140091836452484,0.8264147043228149,0.28815799951553345,15.009201049804688,-0.2546546459197998,0.630003809928894,-0.29057544469833374
734,56.24374771118164,29.92085838317871,20.74850845336914,-0.479048490524292,-0.04884958267211914,0.8356621265411377,0.26418760418891907,14.705245018005371,-0.197533518075943,0.6321656703948975,-0.32597941160202026
735,57.36314392089844,29.727388381958008,20.235668182373047,-0.48517072200775146,0.04441038519144058,0.83754563331604,0.24729424715042114,14.490471839904785,-0.12961752712726593,0.6939913630485535,-0.3291279375553131
736,58.411102294921875,29.380760192871094,19.720796585083008,-0.4816009998321533,0.136305034160614,0.8322630524635315,0.23836879432201385,14.375631332397461,-0.08922018110752106,0.8104050755500793,-0.3056165277957916
737,59.37649154663086,28.872024536132812,19.213598251342773,-0.46993207931518555,0.22505906224250793,0.8197245597839355,0.23783165216445923,14.369723320007324,-0.08820842951536179,0.9670586585998535,-0.2869721055030823
738,60.24242401123047,28.195283889770508,18.72757911682129,-0.4524526596069336,0.30877041816711426,0.799721360206604,0.24575021862983704,14.479952812194824,-0.1007900983095169,1.1514073610305786,-0.27214908599853516
739,60.98928451538086,27.348007202148438,18.278026580810547,-0.4310779869556427,0.3853769600391388,0.7725587487220764,0.26231545209884644,14.710891723632812,-0.11729832738637924,1.3583691120147705,-0.24489831924438477
740,61.59697723388672,26.335256576538086,17.88201904296875,-0.40758925676345825,0.4537164270877838,0.7389453053474426,0.28630831837654114,15.063943862915039,-0.12855099141597748,1.5656871795654297,-0.20922820270061493
741,62.048118591308594,25.170188903808594,17.556285858154297,-0.3836628496646881,0.5139620304107666,0.6997748613357544,0.31458064913749695,15.537131309509277,-0.1263846606016159,1.7555056810379028,-0.16593819856643677
742,62.328495025634766,23.868061065673828,17.31545066833496,-0.35994744300842285,0.566619336605072,0.65641850233078,0.34423115849494934,16.125307083129883,-0.1054878756403923,1.9173431396484375,-0.11508037894964218
743,62.42704391479492,22.451562881469727,17.173288345336914,-0.33632946014404297,0.6126747131347656,0.6107214689254761,0.372198224067688,16.81696128845215,-0.06574751436710358,2.0551106929779053,-0.05072750896215439
744,62.336421966552734,20.942901611328125,17.14116859436035,-0.3122706711292267,0.6534228324890137,0.5643877387046814,0.39622244238853455,17.596656799316406,-0.0158146470785141,2.1766412258148193,0.02842707559466362
745,62.04718780517578,19.368669509887695,17.226110458374023,-0.28762415051460266,0.6891997456550598,0.5182222723960876,0.4167993664741516,18.442859649658203,0.01866809092462063,2.2988264560699463,0.1110033392906189
746,61.5511589050293,17.75713539123535,17.431615829467773,-0.2626029849052429,0.7205505967140198,0.4722350835800171,0.4345579743385315,19.33133888244629,0.02719094604253769,2.4349653720855713,0.19268828630447388
747,60.84159851074219,16.13746452331543,17.75983428955078,-0.23753051459789276,0.7479379177093506,0.4261508285999298,0.45007067918777466,20.236867904663086,0.01861763931810856,2.5792222023010254,0.2582719326019287
748,59.91704177856445,14.546233177185059,18.20973014831543,-0.2129381150007248,0.7715237140655518,0.37975215911865234,0.4638931453227997,21.13191795349121,0.0073694041930139065,2.7296078205108643,0.3110036849975586
749,58.77821350097656,13.015848159790039,18.778749465942383,-0.18906809389591217,0.7914392948150635,0.33290842175483704,0.4764968156814575,21.994525909423828,-0.0018951288657262921,2.8766798973083496,0.35079607367515564
750,57.432899475097656,11.58070182800293,19.4608097076416,-0.1659066379070282,0.8079520463943481,0.2859320342540741,0.48778218030929565,22.80539894104004,-0.005724700633436441,3.0090365409851074,0.3796725869178772
751,55.89315414428711,10.271625518798828,20.247413635253906,-0.14350572228431702,0.8212401270866394,0.2395852953195572,0.49756374955177307,23.54988670349121,-0.003032124135643244,3.116276741027832,0.40498021245002747
752,54.17336654663086,9.109858512878418,21.12881088256836,-0.12302092462778091,0.8310665488243103,0.19671441614627838,0.5054678916931152,24.217233657836914,0.00420369440689683,3.168630599975586,0.4410560131072998
753,52.303680419921875,8.106857299804688,22.087316513061523,-0.10368245840072632,0.8381401300430298,0.15735556185245514,0.5118694305419922,24.800439834594727,0.012585928663611412,3.133793592453003,0.44451892375946045
754,50.30664825439453,7.268770217895508,23.109189987182617,-0.08375302702188492,0.8432138562202454,0.12016589194536209,0.5172387361526489,25.298004150390625,0.016712456941604614,3.0516810417175293,0.4125381112098694
755,48.2094612121582,6.6089186668396,24.178054809570312,-0.061954982578754425,0.846728503704071,0.08414449542760849,0.5216629505157471,25.708215713500977,0.010804860852658749,3.0059781074523926,0.35875508189201355
756,46.03522491455078,6.1429548263549805,25.27861785888672,-0.037823811173439026,0.8486559987068176,0.04808269441127777,0.5253955125808716,26.03156852722168,-0.009880485013127327,3.033623695373535,0.31799736618995667
757,43.8072624206543,5.888671398162842,26.394947052001953,-0.011304359883069992,0.8487083911895752,0.010954583063721657,0.5286266803741455,26.268739700317383,-0.04688636586070061,3.121673345565796,0.2901158034801483
758,41.548587799072266,5.863834381103516,27.51127052307129,0.017065351828932762,0.8467705845832825,-0.027465498074889183,0.5309745669364929,26.419164657592773,-0.09567493200302124,3.2470366954803467,0.28715839982032776
759,39.28379440307617,6.079980373382568,28.6151180267334,0.04546038806438446,0.843384861946106,-0.06563238799571991,0.5313450694084167,26.480905532836914,-0.13127747178077698,3.3584394454956055,0.31007540225982666
760,37.03801345825195,6.535140514373779,29.697694778442383,0.07156787067651749,0.8389880061149597,-0.1025192067027092,0.52959144115448,26.45235824584961,-0.13961802423000336,3.3972177505493164,0.3438403010368347
761,34.835323333740234,7.2151360511779785,30.750728607177734,0.09340698271989822,0.8342159986495972,-0.1379709094762802,0.5256641507148743,26.333528518676758,-0.11885182559490204,3.3332414627075195,0.36609938740730286
762,32.6968879699707,8.097620010375977,31.766618728637695,0.10945028811693192,0.8296928405761719,-0.17249023914337158,0.5194974541664124,26.126916885375977,-0.08247854560613632,3.1899466514587402,0.36384493112564087
763,30.635839462280273,9.15633773803711,32.74115753173828,0.11924751847982407,0.824977457523346,-0.20647530257701874,0.5124062895774841,25.83757209777832,-0.029041888192296028,2.9898314476013184,0.34983474016189575
764,28.658170700073242,10.360271453857422,33.676185607910156,0.12597724795341492,0.819622278213501,-0.2376793622970581,0.5058236718177795,25.472307205200195,0.039649758487939835,2.7388148307800293,0.33622968196868896
765,26.759326934814453,11.676530838012695,34.578922271728516,0.13161145150661469,0.8140215277671814,-0.2605629563331604,0.5021498203277588,25.040363311767578,0.10414925217628479,2.410696029663086,0.34703075885772705
766,24.93138313293457,13.056275367736816,35.45701217651367,0.14041046798229218,0.8075539469718933,-0.2738237977027893,0.5031521916389465,24.552600860595703,0.13808497786521912,2.0036823749542236,0.3317115306854248
767,23.159137725830078,14.464934349060059,36.32054138183594,0.1568504124879837,0.7990606427192688,-0.27712592482566833,0.5100012421607971,24.018049240112305,0.1292714923620224,1.5781546831130981,0.2855350375175476
768,21.437211990356445,15.86932373046875,37.17242431640625,0.18447598814964294,0.7872471213340759,-0.2695541977882385,0.5230211019515991,23.44748306274414,0.08064275234937668,1.2262006998062134,0.22001425921916962
769,19.75392723083496,17.24648666381836,38.01404571533203,0.22527551651000977,0.7704898118972778,-0.25023382902145386,0.5412757396697998,22.848865509033203,-0.00745370052754879,0.9538577198982239,0.16594481468200684
770,18.098886489868164,18.57513427734375,38.84088134765625,0.2796036899089813,0.746654748916626,-0.21831415593624115,0.5627321004867554,22.2296199798584,-0.13065168261528015,0.7219332456588745,0.11817166209220886
771,16.45500946044922,19.83979034423828,39.647090911865234,0.3470807373523712,0.7133539319038391,-0.1723065972328186,0.5839277505874634,21.59258270263672,-0.27147814631462097,0.49568697810173035,0.07607509940862656
772,14.813364028930664,21.01819610595703,40.419193267822266,0.4260111451148987,0.6687905788421631,-0.11024582386016846,0.5992324948310852,20.941137313842773,-0.3934706151485443,0.24390825629234314,0.012094853445887566
773,13.170369148254395,22.084821701049805,41.140533447265625,0.5142112374305725,0.6113681793212891,-0.03187263384461403,0.600666344165802,20.277254104614258,-0.4505802392959595,-0.027868222445249557,-0.11318975687026978
774,11.536779403686523,23.019906997680664,41.79180908203125,0.6072149276733398,0.5410966873168945,0.06092393025755882,0.578612744808197,19.60407829284668,-0.4324794411659241,-0.24835368990898132,-0.3099385201931
775,9.93629264831543,23.82233238220215,42.364139556884766,0.6963492035865784,0.4603167176246643,0.1609496772289276,0.5265942811965942,18.92854881286621,-0.3713449537754059,-0.31181105971336365,-0.5095382928848267
776,8.393389701843262,24.50649070739746,42.871620178222656,0.7730238437652588,0.37212300300598145,0.2559962868690491,0.44544872641563416,18.2635555267334,-0.3240097463130951,-0.19017112255096436,-0.6079630255699158
777,6.913843631744385,25.09197235107422,43.34931564331055,0.8322932720184326,0.27934473752975464,0.3354433476924896,0.3416610658168793,17.624616622924805,-0.3339570462703705,0.03601635992527008,-0.54195636510849
778,5.4937310218811035,25.58818244934082,43.83572006225586,0.8723739981651306,0.1848898082971573,0.3929097652435303,0.22450245916843414,17.0312557220459,-0.40848618745803833,0.23854321241378784,-0.3551090359687805
779,4.1203436851501465,25.99344825744629,44.36172866821289,0.8938937783241272,0.09118194878101349,0.4267670810222626,0.10251659899950027,16.501501083374023,-0.512198269367218,0.3453904688358307,-0.14217102527618408
780,2.7811203002929688,26.296995162963867,44.94513702392578,0.8987419605255127,0.0002739407937042415,0.4381190836429596,-0.017734279856085777,16.051698684692383,-0.5979382991790771,0.35720524191856384,0.02425485849380493
781,1.4691741466522217,26.483245849609375,45.590362548828125,0.8895519971847534,-0.08600080013275146,0.42894503474235535,-0.13155734539031982,15.696945190429688,-0.6426302194595337,0.31503671407699585,0.1290193647146225
782,0.18080882728099823,26.537639617919922,46.29277420043945,0.8688132166862488,-0.16686716675758362,0.40211471915245056,-0.2358446717262268,15.448603630065918,-0.6529743671417236,0.25692903995513916,0.1875571310520172
783,-1.0914520025253296,26.44786834716797,47.046661376953125,0.8384974002838135,-0.24268901348114014,0.3606239855289459,-0.32859480381011963,15.312639236450195,-0.6469075083732605,0.20018358528614044,0.21534690260887146
784,-2.345736026763916,26.20526885986328,47.83979797363281,0.8003373742103577,-0.31383901834487915,0.30791085958480835,-0.4076228141784668,15.291975975036621,-0.63539057970047,0.14669685065746307,0.21623097360134125
785,-3.579944610595703,25.807716369628906,48.659114837646484,0.7558013200759888,-0.38098183274269104,0.2478075921535492,-0.47139009833335876,15.384612083435059,-0.611864447593689,0.09303722530603409,0.18372206389904022
786,-4.79056453704834,25.261493682861328,49.490230560302734,-0.7063300013542175,0.4444968104362488,-0.18452277779579163,0.5191068053245544,15.584318161010742,-0.5578749179840088,0.043786805123090744,0.1161557137966156
787,-5.97806453704834,24.580429077148438,50.32067108154297,-0.6534570455551147,0.5042439699172974,-0.1221393346786499,0.5511932373046875,15.881303787231445,-0.45666244626045227,0.01786421611905098,0.026586787775158882
788,-7.149903297424316,23.782865524291992,51.141815185546875,-0.5989934206008911,0.5594536662101746,-0.06411856412887573,0.5693042278289795,16.263364791870117,-0.30723556876182556,0.04140850529074669,-0.060234252363443375
789,-8.316307067871094,22.892160415649414,51.946861267089844,-0.5450632572174072,0.6087494492530823,-0.013383097015321255,0.5763254761695862,16.715288162231445,-0.1295347958803177,0.13207262754440308,-0.12475582957267761
790,-9.495086669921875,21.930280685424805,52.73332595825195,-0.4936743676662445,0.6501689553260803,0.02847052738070488,0.5768495202064514,17.221006393432617,0.04048120975494385,0.2955703139305115,-0.1426689177751541
791,-10.707307815551758,20.915115356445312,53.502952575683594,-0.4464710056781769,0.6834743618965149,0.06195174157619476,0.5741851329803467,17.764385223388672,0.16843058168888092,0.5001149773597717,-0.119222491979599
792,-11.968082427978516,19.86197280883789,54.25849151611328,-0.40431201457977295,0.7095149159431458,0.08779124915599823,0.5704500079154968,18.32982063293457,0.23759372532367706,0.7057080864906311,-0.07376397401094437
793,-13.288637161254883,18.783580780029297,55.0025749206543,-0.36753028631210327,0.7293176054954529,0.10664615035057068,0.5671365857124329,18.903921127319336,0.25474515557289124,0.8811984062194824,-0.038967713713645935
794,-14.67699146270752,17.691299438476562,55.736873626708984,-0.3359755277633667,0.7439197897911072,0.11915135383605957,0.5652493238449097,19.475852966308594,0.2378971129655838,1.0298525094985962,-0.014278760179877281
795,-16.136978149414062,16.597084045410156,56.46091842651367,-0.3090670704841614,0.7542762160301208,0.125963494181633,0.5654009580612183,20.037302017211914,0.20194633305072784,1.1577810049057007,0.004360772669315338
796,-17.677248001098633,15.507887840270996,57.176029205322266,-0.2856769859790802,0.7612708806991577,0.12782569229602814,0.5679048299789429,20.58518409729004,0.15537093579769135,1.272231101989746,0.01590551994740963
797,-19.29741859436035,14.436776161193848,57.87835693359375,-0.2644146680831909,0.7656669020652771,0.1255200356245041,0.5727860927581787,21.115205764770508,0.10296962410211563,1.380548357963562,0.021386949345469475
798,-21.001066207885742,13.394912719726562,58.564693450927734,-0.2439776062965393,0.7684537172317505,0.11969649791717529,0.5793330073356628,21.62529945373535,0.045653488487005234,1.4946626424789429,0.02426871843636036
799,-22.793560028076172,12.394115447998047,59.23031997680664,-0.2256390005350113,0.7698529958724976,0.11191198229789734,0.5864205360412598,22.112396240234375,-0.01440897211432457,1.612788438796997,0.04689783602952957
800,-24.67889976501465,11.437604904174805,59.87333679199219,-0.21023210883140564,0.7699324488639832,0.1024976521730423,0.593717634677887,22.57535171508789,-0.06726597249507904,1.6978896856307983,0.06965521723031998
801,-26.65033721923828,10.531468391418457,60.48876953125,-0.19796715676784515,0.7687395811080933,0.09088347852230072,0.6013223528862,23.011281967163086,-0.10655456781387329,1.7397863864898682,0.08325227349996567
802,-28.704002380371094,9.68089485168457,61.07194900512695,-0.18897685408592224,0.7662771344184875,0.07643423229455948,0.6093151569366455,23.418262481689453,-0.13446396589279175,1.76679265499115,0.07961296290159225
803,-30.834325790405273,8.892618179321289,61.61673355102539,-0.18332535028457642,0.7624866366386414,0.058459024876356125,0.6177285313606262,23.79462242126465,-0.1542200744152069,1.8063158988952637,0.07348120957612991
804,-33.039268493652344,8.173212051391602,62.116539001464844,-0.1809530258178711,0.7572194933891296,0.036138568073511124,0.6265529990196228,24.139772415161133,-0.1651701182126999,1.861933946609497,0.058973658829927444
805,-35.3098030090332,7.5330376625061035,62.56139373779297,-0.18163041770458221,0.7502327561378479,0.00858345441520214,0.6356788873672485,24.452184677124023,-0.1662595570087433,1.938551902770996,0.04209204763174057
806,-37.63566207885742,6.984122276306152,62.93916702270508,-0.1848326176404953,0.7410791516304016,-0.025226684287190437,0.6449822783470154,24.72977638244629,-0.1560947597026825,2.04392147064209,0.02398606203496456
